Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
289388,297088,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,All India,Gender-Neutral
313139,321060,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
741138,1058009,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
58585,64149,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
102211,104715,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
71288,73236,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
107710,107710,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
67060,73498,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
111970,112555,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
197299,203706,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
249480,249480,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Female-only (including Supernumerary)
301093,327598,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
113459,113697,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
437108,501910,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,ST,All India,Gender-Neutral
1082251,1082251,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
96288,101698,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
115923,116053,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
106579,111126,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
245830,245830,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
509090,510820,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
73438,74383,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
265375,265375,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
243236,243236,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Female-only (including Supernumerary)
463301,463301,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
67737,68514,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
110547,115910,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
74610,76203,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
117323,117323,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
71400,74828,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
116435,118914,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
202304,202304,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
344169,344169,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Female-only (including Supernumerary)
47440,47440,"Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
218902,218902,"Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
36441,36441,"Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
53848,65165,"Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
55721,55721,"Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
309594,309594,"Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
558151,558151,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Home State,Gender-Neutral
26266,26266,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
44210,44210,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
30619,30619,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
148077,148077,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
427026,427026,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
848132,848132,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Home State,Gender-Neutral
41092,42528,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
70075,70337,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
46253,48003,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
72405,72405,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
49837,49837,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
73992,75061,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
158551,158551,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
335408,335408,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Female-only (including Supernumerary)
116326,116326,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
114046,114046,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Female-only (including Supernumerary)
771130,859227,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Home State,Gender-Neutral
576504,576504,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Home State,Female-only (including Supernumerary)
37449,37795,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
267894,268263,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,All India,Gender-Neutral
167791,167791,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
435342,435342,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
43403,44295,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
69563,69563,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
46570,46570,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
51352,53174,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
97774,102050,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
268947,271858,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
86855,86855,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
421326,432081,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,ST,All India,Gender-Neutral
1069581,1069581,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
68287,75823,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
77794,78837,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
217532,217532,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
444522,444522,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
66163,66163,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
367328,367328,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,ST,All India,Gender-Neutral
450108,450108,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
578772,578772,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
49357,58370,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
68002,68674,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
61937,66361,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
379589,379589,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
54841,57610,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
243743,259603,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,All India,Gender-Neutral
343931,352860,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,All India,Female-only (including Supernumerary)
440864,440864,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
584036,584036,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Female-only (including Supernumerary)
51854,52747,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
89175,92865,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
57792,61685,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
93888,93888,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
59540,60726,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
104600,105128,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
178662,178662,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
260227,270446,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
356418,356418,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Female-only (including Supernumerary)
96649,105415,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
235939,237117,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,SC,All India,Gender-Neutral
415596,434333,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,ST,All India,Gender-Neutral
592289,612420,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
85372,94984,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
106202,110343,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
95847,101629,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
241687,247207,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
460553,474937,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
78821,80658,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
122418,122418,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Female-only (including Supernumerary)
186622,186622,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,All India,Gender-Neutral
258710,260309,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,All India,Female-only (including Supernumerary)
371268,380614,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,All India,Gender-Neutral
497947,563973,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
940601,940601,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Female-only (including Supernumerary)
781455,781455,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
1122031,1122031,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Female-only (including Supernumerary)
75539,76529,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
114770,121156,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
81041,85666,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
122706,122706,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
81396,83127,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
126665,135837,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
201364,207361,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
261432,261432,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Female-only (including Supernumerary)
383045,412329,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
411946,411946,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Female-only (including Supernumerary)
6813,6813,"Architecture (5 Years, Bachelor of Architecture)",National Institute of Technology Calicut,ST,All India,Female-only (including Supernumerary)
3132,3132,"Architecture (5 Years, Bachelor of Architecture)",National Institute of Technology Calicut,SC,Other State,Gender-Neutral
11142,11142,"Architecture (5 Years, Bachelor of Architecture)",National Institute of Technology Calicut,ST,Other State,Gender-Neutral
19111,19111,"Architecture for DASA-Non CIWG (5 Years, Bachelor of Architecture)",National Institute of Technology Calicut,OPEN,DASA-Non CIWG,Gender-Neutral
40413,41289,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Gender-Neutral
53706,53706,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Gender-Neutral
66551,66551,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Female-only (including Supernumerary)
54131,56905,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Gender-Neutral
68603,68603,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Female-only (including Supernumerary)
163074,163074,"Bio Technology (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Other State,Gender-Neutral
27928,28019,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Home State,Gender-Neutral
32538,32538,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Home State,Gender-Neutral
29454,29654,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Gender-Neutral
36250,36250,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Gender-Neutral
33626,34016,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Gender-Neutral
60542,60542,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Female-only (including Supernumerary)
191717,191717,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Other State,Female-only (including Supernumerary)
46682,47061,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Home State,Gender-Neutral
54760,55059,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Home State,Gender-Neutral
37683,37710,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Gender-Neutral
50322,50322,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Female-only (including Supernumerary)
41081,42072,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Gender-Neutral
54464,54464,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Female-only (including Supernumerary)
40793,44733,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Gender-Neutral
142946,142946,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Other State,Gender-Neutral
363502,363502,"Civil Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-CIWG,Gender-Neutral
8657,8657,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Home State,Gender-Neutral
797046,797046,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN (PwD),Home State,Female-only (including Supernumerary)
14405,14405,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Home State,Gender-Neutral
9726,10124,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Gender-Neutral
77929,77929,"Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-CIWG,Gender-Neutral
17819,17841,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Home State,Gender-Neutral
22532,22532,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Home State,Gender-Neutral
14464,14808,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Gender-Neutral
25528,25528,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Female-only (including Supernumerary)
17909,18029,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Gender-Neutral
80473,80473,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Other State,Gender-Neutral
162162,162162,"Electrical and Electronics Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-CIWG,Gender-Neutral
396371,400268,"Electrical and Electronics Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-Non CIWG,Gender-Neutral
13724,13724,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Home State,Gender-Neutral
17756,17756,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Home State,Gender-Neutral
10358,10606,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Gender-Neutral
58853,60614,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Other State,Gender-Neutral
109772,113231,"Electronics and Communication Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-CIWG,Gender-Neutral
219584,220965,"Electronics and Communication Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-Non CIWG,Gender-Neutral
41837,41837,"Energy Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Home State,Gender-Neutral
449286,495527,"Energy Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Home State,Gender-Neutral
680644,680644,"Energy Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN (PwD),Other State,Gender-Neutral
41591,41591,"Energy Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Gender-Neutral
59852,59852,"Energy Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Female-only (including Supernumerary)
691702,691702,"Energy Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL (PwD),Other State,Gender-Neutral
156100,156100,"Energy Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Other State,Gender-Neutral
33193,33193,"Engineering Physics (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Home State,Gender-Neutral
932411,932411,"Engineering Physics (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Home State,Gender-Neutral
35857,39452,"Engineering Physics (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Home State,Gender-Neutral
38845,38845,"Engineering Physics (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Gender-Neutral
183002,374066,"Engineering Physics for DASA-CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-CIWG,Gender-Neutral
42095,42095,"Materials Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Home State,Gender-Neutral
51030,51030,"Materials Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Home State,Gender-Neutral
42115,42396,"Materials Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Gender-Neutral
417977,417977,"Materials Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-CIWG,Gender-Neutral
22925,23328,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Home State,Gender-Neutral
22948,23363,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Gender-Neutral
40363,41119,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,Other State,Female-only (including Supernumerary)
26594,27434,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Gender-Neutral
26826,27608,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Gender-Neutral
51939,54152,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Female-only (including Supernumerary)
94381,94381,"Mechanical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Other State,Gender-Neutral
434815,438269,"Mechanical Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OPEN,DASA-Non CIWG,Gender-Neutral
449781,449781,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,SC,Home State,Gender-Neutral
45645,47665,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Gender-Neutral
78210,78210,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,EWS,Other State,Female-only (including Supernumerary)
74288,74288,"Production Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Calicut,OBC-NCL,Other State,Female-only (including Supernumerary)
41653,41653,"Aerospace Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,EWS,All India,Female-only (including Supernumerary)
39556,45436,"Aerospace Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Gender-Neutral
79513,79513,"Aerospace Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Female-only (including Supernumerary)
43555,43555,"Aerospace Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,EWS,Other State,Female-only (including Supernumerary)
26386,26386,"Aerospace Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Other State,Gender-Neutral
153753,153753,"Aerospace Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,DASA-CIWG,Gender-Neutral
20056,20056,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Gender-Neutral
49851,49851,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OBC-NCL,Home State,Female-only (including Supernumerary)
104366,104366,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,OPEN,Home State,Female-only (including Supernumerary)
229912,229912,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Delhi,EWS,Home State,Gender-Neutral
